,Crop,N_min,N_max,P_min,P_max,K_min,K_max,Avg_Temp,Rainfall,Productivity,EUR/ha,EUR/kg,Area,Production,Production_kg
20360,Sugarcane,150,350,60,100,60,120,24.956250000000004,1074.71,61829.86337020169,11287.446086294403,0.1825565426,6148.0,380130.0,380130000.0
20361,Sugarcane,150,350,60,100,60,120,25.09958333333333,1401.81,65218.428320361534,11906.050787971128,0.1825565426,7966.0,519530.0,519530000.0
20362,Sugarcane,150,350,60,100,60,120,25.107916666666668,1034.46,66911.98334820101,12215.22033855635,0.1825565426,6726.0,450050.0,450050000.0
20363,Sugarcane,150,350,60,100,60,120,24.86958333333333,1092.4,65218.87242377789,11906.131861955371,0.1825565426,5871.0,382900.0,382900000.0
20364,Sugarcane,150,350,60,100,60,120,25.932916666666664,1103.4999999999998,66064.62657821528,12060.52981627905,0.1825565426,4673.0,308720.0,308720000.0
20365,Sugarcane,150,350,60,100,60,120,25.902916666666663,1284.45,67760.6909627133,12370.157466340006,0.1825565426,4747.0,321660.0,321660000.0
20366,Sugarcane,150,350,60,100,60,120,24.876666666666665,1221.34,68237.62376237624,12457.224669299012,0.1825565426,5050.0,344600.0,344600000.0
20367,Sugarcane,150,350,60,100,60,120,24.867083333333333,1196.98,67898.23395698548,12395.266839833188,0.1825565426,5719.0,388310.0,388310000.0
20368,Sugarcane,150,350,60,100,60,120,24.41583333333333,1776.3000000000002,69317.42876076871,12654.35013648774,0.1825565426,4527.0,313800.0,313800000.0
20369,Sugarcane,150,350,60,100,60,120,26.050833333333337,1209.2300000000002,25449.101796407187,4645.900036227546,0.1825565426,8016.0,204000.0,204000000.0
20370,Sugarcane,150,350,60,100,60,120,25.715,1526.08,42771.314464316725,7808.183291063033,0.1825565426,5759.0,246320.0,246320000.0
20371,Sugarcane,150,350,60,100,60,120,25.946666666666665,924.37,27059.6821277976,4939.922013105742,0.1825565426,12332.0,333700.0,333700000.0
20372,Sugarcane,150,350,60,100,60,120,25.76875,929.96,47590.85799925066,8688.022495710753,0.1825565426,8007.0,381060.0,381060000.0
20373,Sugarcane,150,350,60,100,60,120,26.36208333333333,840.2399999999999,46385.454545454544,8467.968208747636,0.1825565426,8250.0,382680.0,382680000.0
20374,Sugarcane,150,350,60,100,60,120,26.02208333333333,1150.22,46987.92241063804,8577.952659243138,0.1825565426,8197.0,385160.0,385160000.0
20375,Sugarcane,150,350,60,100,60,120,26.15,911.56,46987.78456413104,8577.927494461412,0.1825565426,10806.0,507750.0,507750000.0
20376,Sugarcane,150,350,60,100,60,120,25.880000000000003,861.39,48867.01762417029,8920.993784641796,0.1825565426,17476.0,854000.0,854000000.0
20377,Sugarcane,150,350,60,100,60,120,26.185833333333328,1282.67,48867.66827943298,8921.112566016976,0.1825565426,23562.0,1151420.0,1151420000.0
20378,Sugarcane,150,350,60,100,60,120,26.0275,861.75,48867.3875924872,8921.0613247786,0.1825565426,31626.0,1545480.0,1545480000.0
20379,Sugarcane,150,350,60,100,60,120,25.79125,1044.98,50120.158781246646,9149.762901667418,0.1825565426,18642.0,934340.0,934340000.0
20380,Sugarcane,150,350,60,100,60,120,26.76125,1082.35,43855.33137610094,8006.077670598289,0.1825565426,16009.0,702080.0,702080000.0
20381,Sugarcane,150,350,60,100,60,120,26.83375,1037.64,43855.58761804827,8006.124449242261,0.1825565426,15248.0,668710.0,668710000.0
20382,Sugarcane,150,350,60,100,60,120,25.789583333333333,1258.61,40650.65112124489,7421.042323133281,0.1825565426,21271.0,864680.0,864680000.0
20383,Sugarcane,150,350,60,100,60,120,25.75625,1069.82,60963.68495519573,11129.319549576168,0.1825565426,19083.0,1163370.0,1163370000.0
20384,Sugarcane,150,350,60,100,60,120,25.322916666666668,1747.48,49698.65611344711,9072.81483193726,0.1825565426,24258.0,1205590.0,1205590000.0
20385,Sugarcane,150,350,60,100,60,120,25.616666666666667,1245.55,20707.49736008448,3780.2891239556498,0.1825565426,947.0,19610.0,19610000.0
20386,Sugarcane,150,350,60,100,60,120,25.25541666666666,1367.85,32535.545023696683,5939.576611132702,0.1825565426,844.0,27460.0,27460000.0
20387,Sugarcane,150,350,60,100,60,120,25.44166666666667,998.13,17058.37173579109,3114.117366471582,0.1825565426,1302.0,22210.0,22210000.0
20388,Sugarcane,150,350,60,100,60,120,25.340416666666663,1080.9700000000005,32522.08047105005,5937.118568953877,0.1825565426,1019.0,33140.0,33140000.0
20389,Sugarcane,150,350,60,100,60,120,25.822500000000005,944.74,30358.20895522388,5542.08966639403,0.1825565426,670.0,20340.0,20340000.0
20390,Sugarcane,150,350,60,100,60,120,25.55291666666667,1249.4399999999998,30359.801488833746,5542.380393823822,0.1825565426,806.0,24470.0,24470000.0
20391,Sugarcane,150,350,60,100,60,120,25.56791666666667,978.74,26022.54428341385,4750.585714035427,0.1825565426,621.0,16160.0,16160000.0
20392,Sugarcane,150,350,60,100,60,120,25.434583333333336,1054.4699999999998,30361.560418648907,5542.701497969553,0.1825565426,1051.0,31910.0,31910000.0
20393,Sugarcane,150,350,60,100,60,120,25.65458333333333,1419.62,30364.891518737677,5543.309612084813,0.1825565426,1014.0,30790.0,30790000.0
20394,Sugarcane,150,350,60,100,60,120,25.57166666666667,1027.41,30359.28143712575,5542.285454982036,0.1825565426,1169.0,35490.0,35490000.0
20395,Sugarcane,150,350,60,100,60,120,25.381666666666668,1155.52,30362.86919831224,5542.940424259916,0.1825565426,1185.0,35980.0,35980000.0
20396,Sugarcane,150,350,60,100,60,120,26.41375,1099.97,30362.745098039217,5542.917768943138,0.1825565426,1020.0,30970.0,30970000.0
20397,Sugarcane,150,350,60,100,60,120,26.38041666666666,1261.3399999999997,30364.444444444445,5543.227995747556,0.1825565426,1125.0,34160.0,34160000.0
20398,Sugarcane,150,350,60,100,60,120,25.294166666666666,1275.27,25631.06796116505,4679.119150135923,0.1825565426,721.0,18480.0,18480000.0
20399,Sugarcane,150,350,60,100,60,120,25.36541666666667,1234.73,30704.041720990877,5605.223700430248,0.1825565426,767.0,23550.0,23550000.0
20400,Sugarcane,150,350,60,100,60,120,24.93541666666667,1833.16,50432.0,9206.6915564032,0.1825565426,625.0,31520.0,31520000.0
20401,Sugarcane,150,350,60,100,60,120,25.07958333333333,1405.9399999999998,15406.378600823044,2812.5352113528807,0.1825565426,1944.0,29950.0,29950000.0
20402,Sugarcane,150,350,60,100,60,120,24.746666666666663,1611.84,21198.77049180328,3869.9742483545087,0.1825565426,976.0,20690.0,20690000.0
20403,Sugarcane,150,350,60,100,60,120,24.9025,1202.56,15610.687022900764,2849.8330505114504,0.1825565426,2096.0,32720.0,32720000.0
20404,Sugarcane,150,350,60,100,60,120,24.74833333333333,1242.4499999999998,20783.410138248848,3794.147498276498,0.1825565426,651.0,13530.0,13530000.0
20405,Sugarcane,150,350,60,100,60,120,25.31083333333333,1054.8,22450.62179956108,4098.507894948061,0.1825565426,1367.0,30690.0,30690000.0
20406,Sugarcane,150,350,60,100,60,120,24.95958333333333,1383.9399999999998,22442.82744282744,4097.084984130977,0.1825565426,962.0,21590.0,21590000.0
20407,Sugarcane,150,350,60,100,60,120,24.96625,1129.82,23276.561232765613,4249.288542270884,0.1825565426,1233.0,28700.0,28700000.0
20408,Sugarcane,150,350,60,100,60,120,24.898333333333333,1137.04,23696.682464454974,4325.984421800948,0.1825565426,1055.0,25000.0,25000000.0
20409,Sugarcane,150,350,60,100,60,120,25.197916666666664,1530.47,24109.96563573883,4401.4319686652925,0.1825565426,1455.0,35080.0,35080000.0
20410,Sugarcane,150,350,60,100,60,120,24.979166666666664,1155.83,24935.15850144092,4552.076325206052,0.1825565426,1388.0,34610.0,34610000.0
20411,Sugarcane,150,350,60,100,60,120,24.856666666666666,1384.5100000000002,24112.554112554117,4401.90451204329,0.1825565426,1386.0,33420.0,33420000.0
20412,Sugarcane,150,350,60,100,60,120,25.844166666666663,1182.06,24107.57946210269,4400.996357056235,0.1825565426,1227.0,29580.0,29580000.0
20413,Sugarcane,150,350,60,100,60,120,25.852916666666665,1305.7299999999998,24941.268598277213,4553.191763359437,0.1825565426,1277.0,31850.0,31850000.0
20414,Sugarcane,150,350,60,100,60,120,24.707083333333333,1519.46,17474.747474747473,3190.12948179798,0.1825565426,198.0,3460.0,3460000.0
20415,Sugarcane,150,350,60,100,60,120,24.860000000000003,1513.85,24111.11111111111,4401.641082688889,0.1825565426,2880.0,69440.0,69440000.0
20416,Sugarcane,150,350,60,100,60,120,24.44375,2043.97,41578.94736842105,7590.508876526316,0.1825565426,247.0,10270.0,10270000.0
20417,Sugarcane,150,350,60,100,60,120,25.93416666666667,1230.5099999999998,20136.986301369863,3676.138597561644,0.1825565426,219.0,4410.0,4410000.0
20418,Sugarcane,150,350,60,100,60,120,25.703333333333333,1628.66,28308.82352941177,5167.960948602941,0.1825565426,136.0,3850.0,3850000.0
20419,Sugarcane,150,350,60,100,60,120,25.934999999999995,967.16,10389.221556886228,1896.620367730539,0.1825565426,334.0,3470.0,3470000.0
20420,Sugarcane,150,350,60,100,60,120,25.67375,979.95,26082.94930875576,4761.613046617512,0.1825565426,217.0,5660.0,5660000.0
20421,Sugarcane,150,350,60,100,60,120,26.50958333333333,851.46,26066.94560669456,4758.691466100418,0.1825565426,239.0,6230.0,6230000.0
20422,Sugarcane,150,350,60,100,60,120,25.960833333333333,1141.9299999999998,26062.717770034844,4757.919646857144,0.1825565426,287.0,7480.0,7480000.0
20423,Sugarcane,150,350,60,100,60,120,26.164166666666667,1027.21,26090.90909090909,4763.066156927273,0.1825565426,220.0,5740.0,5740000.0
20424,Sugarcane,150,350,60,100,60,120,25.797083333333333,717.4499999999999,26416.464891041163,4822.498498222761,0.1825565426,413.0,10910.0,10910000.0
20425,Sugarcane,150,350,60,100,60,120,26.280416666666667,1255.83,23923.44497607656,4367.381401913876,0.1825565426,418.0,10000.0,10000000.0
20426,Sugarcane,150,350,60,100,60,120,26.022916666666667,776.0299999999999,23916.913946587538,4366.189119750742,0.1825565426,337.0,8060.0,8060000.0
20427,Sugarcane,150,350,60,100,60,120,25.68416666666667,1076.99,23905.723905723906,4364.146304579125,0.1825565426,297.0,7100.0,7100000.0
20428,Sugarcane,150,350,60,100,60,120,26.63083333333333,1118.41,23913.043478260868,4365.482540434783,0.1825565426,276.0,6600.0,6600000.0
20429,Sugarcane,150,350,60,100,60,120,26.704583333333336,911.57,26084.33734939759,4761.866442518072,0.1825565426,332.0,8660.0,8660000.0
20430,Sugarcane,150,350,60,100,60,120,25.70041666666667,1376.57,17647.058823529413,3221.586045882353,0.1825565426,306.0,5400.0,5400000.0
20431,Sugarcane,150,350,60,100,60,120,25.61208333333333,1032.87,31532.25806451613,5756.4200126290325,0.1825565426,496.0,15640.0,15640000.0
20432,Sugarcane,150,350,60,100,60,120,25.203333333333333,1902.6900000000005,31527.093596059112,5755.477205123153,0.1825565426,203.0,6400.0,6400000.0
20433,Sugarcane,150,350,60,100,60,120,26.13666666666667,1210.2799999999995,10206.185567010309,1863.2059502474224,0.1825565426,97.0,990.0,990000.0
20434,Sugarcane,150,350,60,100,60,120,25.90833333333333,1606.0700000000002,26491.22807017544,4836.147005719298,0.1825565426,57.0,1510.0,1510000.0
20435,Sugarcane,150,350,60,100,60,120,26.094166666666663,999.76,7812.5,1426.2229890625,0.1825565426,128.0,1000.0,1000000.0
20436,Sugarcane,150,350,60,100,60,120,25.762916666666666,952.85,25454.545454545456,4646.893811636364,0.1825565426,55.0,1400.0,1400000.0
20437,Sugarcane,150,350,60,100,60,120,26.574583333333337,808.4399999999999,22439.024390243903,4096.390712,0.1825565426,41.0,920.0,920000.0
20438,Sugarcane,150,350,60,100,60,120,26.02041666666667,1105.88,29032.25806451613,5300.028656129032,0.1825565426,31.0,900.0,900000.0
20439,Sugarcane,150,350,60,100,60,120,26.29458333333333,939.98,28648.64864864865,5229.99824745946,0.1825565426,37.0,1060.0,1060000.0
20440,Sugarcane,150,350,60,100,60,120,26.01458333333333,710.79,28653.846153846152,5230.947086038462,0.1825565426,52.0,1490.0,1490000.0
20441,Sugarcane,150,350,60,100,60,120,26.467083333333328,1168.3000000000002,28703.703703703704,5240.048907962963,0.1825565426,54.0,1550.0,1550000.0
20442,Sugarcane,150,350,60,100,60,120,26.217916666666664,764.4,24615.384615384617,4493.699510153847,0.1825565426,52.0,1280.0,1280000.0
20443,Sugarcane,150,350,60,100,60,120,25.920416666666668,1090.85,28292.682926829268,5165.014376,0.1825565426,41.0,1160.0,1160000.0
20444,Sugarcane,150,350,60,100,60,120,26.805416666666662,1026.18,34074.07407407407,6220.445155259259,0.1825565426,54.0,1840.0,1840000.0
20445,Sugarcane,150,350,60,100,60,120,26.970416666666665,823.7,34000.0,6206.922448400001,0.1825565426,55.0,1870.0,1870000.0
20446,Sugarcane,150,350,60,100,60,120,25.81958333333333,1338.66,28974.358974358973,5289.458798410256,0.1825565426,39.0,1130.0,1130000.0
20447,Sugarcane,150,350,60,100,60,120,25.864583333333336,1069.72,34107.142857142855,6226.482077964286,0.1825565426,56.0,1910.0,1910000.0
20448,Sugarcane,150,350,60,100,60,120,25.415416666666665,1799.52,41000.0,7484.818246600001,0.1825565426,40.0,1640.0,1640000.0
20449,Sugarcane,150,350,60,100,60,120,26.098750000000003,971.39,27376.31184407796,4997.724839394304,0.1825565426,667.0,18260.0,18260000.0
20450,Sugarcane,150,350,60,100,60,120,26.08541666666666,1284.74,57686.56716417911,10531.060255955224,0.1825565426,402.0,23190.0,23190000.0
20451,Sugarcane,150,350,60,100,60,120,26.25625,788.0100000000001,26200.0,4782.98141612,0.1825565426,650.0,17030.0,17030000.0
20452,Sugarcane,150,350,60,100,60,120,25.907916666666665,804.38,60547.619047619046,11053.363995995238,0.1825565426,420.0,25430.0,25430000.0
20453,Sugarcane,150,350,60,100,60,120,26.93083333333333,653.4300000000001,47282.2299651568,8631.680428857144,0.1825565426,287.0,13570.0,13570000.0
20454,Sugarcane,150,350,60,100,60,120,26.168750000000003,906.65,47293.23308270676,8633.689119954886,0.1825565426,399.0,18870.0,18870000.0
20455,Sugarcane,150,350,60,100,60,120,26.426666666666662,798.4,37840.90909090909,6908.105532477272,0.1825565426,440.0,16650.0,16650000.0
20456,Sugarcane,150,350,60,100,60,120,26.08,579.8199999999999,47250.0,8625.79663785,0.1825565426,120.0,5670.0,5670000.0
20457,Sugarcane,150,350,60,100,60,120,26.79458333333333,917.49,37837.83783783784,6907.544855135136,0.1825565426,259.0,9800.0,9800000.0
20458,Sugarcane,150,350,60,100,60,120,26.370416666666664,633.31,37804.87804878049,6901.527830000001,0.1825565426,123.0,4650.0,4650000.0
20459,Sugarcane,150,350,60,100,60,120,25.8725,882.98,48278.688524590165,8813.590458311475,0.1825565426,122.0,5890.0,5890000.0
20460,Sugarcane,150,350,60,100,60,120,26.87,827.6399999999999,47285.71428571428,8632.316514371429,0.1825565426,140.0,6620.0,6620000.0
20461,Sugarcane,150,350,60,100,60,120,26.958333333333336,629.72,47266.66666666666,8628.839246893333,0.1825565426,150.0,7090.0,7090000.0
20462,Sugarcane,150,350,60,100,60,120,25.949583333333337,1107.0400000000002,34215.686274509804,6246.297388960785,0.1825565426,102.0,3490.0,3490000.0
20463,Sugarcane,150,350,60,100,60,120,25.87375,911.63,36839.08045977011,6725.215161298851,0.1825565426,174.0,6410.0,6410000.0
20464,Sugarcane,150,350,60,100,60,120,25.38625,1475.1,36825.39682539683,6722.717124317461,0.1825565426,189.0,6960.0,6960000.0
20465,Sugarcane,150,350,60,100,60,120,26.08833333333333,1114.77,12653.846153846154,2310.0424044384617,0.1825565426,260.0,3290.0,3290000.0
20466,Sugarcane,150,350,60,100,60,120,26.0425,1464.67,22402.597402597403,4089.740727077922,0.1825565426,154.0,3450.0,3450000.0
20467,Sugarcane,150,350,60,100,60,120,26.161250000000003,943.37,11050.955414012738,2017.4242128089168,0.1825565426,314.0,3470.0,3470000.0
20468,Sugarcane,150,350,60,100,60,120,25.8625,873.3,22335.329341317367,4077.460502383234,0.1825565426,167.0,3730.0,3730000.0
20469,Sugarcane,150,350,60,100,60,120,26.71666666666667,751.33,22339.18128654971,4078.163700187135,0.1825565426,171.0,3820.0,3820000.0
20470,Sugarcane,150,350,60,100,60,120,26.11416666666667,982.45,23898.305084745763,4362.791950271187,0.1825565426,118.0,2820.0,2820000.0
20471,Sugarcane,150,350,60,100,60,120,26.36458333333333,881.8499999999999,20406.50406504065,3725.340828666667,0.1825565426,123.0,2510.0,2510000.0
20472,Sugarcane,150,350,60,100,60,120,26.070416666666667,645.78,21290.322580645163,3886.687681161291,0.1825565426,124.0,2640.0,2640000.0
20473,Sugarcane,150,350,60,100,60,120,26.547083333333333,951.0,18385.416666666668,3356.378100927084,0.1825565426,192.0,3530.0,3530000.0
20474,Sugarcane,150,350,60,100,60,120,26.205000000000005,692.02,16860.46511627907,3077.988218255814,0.1825565426,172.0,2900.0,2900000.0
20475,Sugarcane,150,350,60,100,60,120,25.91916666666667,1043.29,23461.53846153846,4283.057345615385,0.1825565426,156.0,3660.0,3660000.0
20476,Sugarcane,150,350,60,100,60,120,26.848333333333333,840.55,24320.987654320987,4439.955418790123,0.1825565426,81.0,1970.0,1970000.0
20477,Sugarcane,150,350,60,100,60,120,26.934583333333336,593.5400000000001,22345.67901234568,4079.3499025432097,0.1825565426,81.0,1810.0,1810000.0
20478,Sugarcane,150,350,60,100,60,120,25.889166666666668,1250.02,16309.52380952381,2977.410278119048,0.1825565426,84.0,1370.0,1370000.0
20479,Sugarcane,150,350,60,100,60,120,25.9375,1076.85,21857.14285714286,3990.1644311142863,0.1825565426,70.0,1530.0,1530000.0
20480,Sugarcane,150,350,60,100,60,120,25.49791666666667,1588.47,36390.97744360902,6643.41102393985,0.1825565426,266.0,9680.0,9680000.0
20481,Sugarcane,150,350,60,100,60,120,25.871250000000003,1171.53,5034.965034965035,919.1658088951048,0.1825565426,286.0,1440.0,1440000.0
20482,Sugarcane,150,350,60,100,60,120,25.762083333333337,1490.04,18148.14814814815,3313.063180518519,0.1825565426,81.0,1470.0,1470000.0
20483,Sugarcane,150,350,60,100,60,120,25.86458333333333,998.88,6610.738255033557,1206.8335198724833,0.1825565426,298.0,1970.0,1970000.0
20484,Sugarcane,150,350,60,100,60,120,25.58958333333333,905.92,17889.908256880735,3265.91979880734,0.1825565426,109.0,1950.0,1950000.0
20485,Sugarcane,150,350,60,100,60,120,26.34791666666667,783.7900000000001,18271.604938271605,3335.6010252839505,0.1825565426,162.0,2960.0,2960000.0
20486,Sugarcane,150,350,60,100,60,120,25.83083333333333,996.63,18591.549295774646,3394.0089610140844,0.1825565426,71.0,1320.0,1320000.0
20487,Sugarcane,150,350,60,100,60,120,26.07416666666667,907.52,16521.739130434784,3016.1515733913047,0.1825565426,115.0,1900.0,1900000.0
20488,Sugarcane,150,350,60,100,60,120,25.83125,689.35,23043.478260869564,4206.737720782608,0.1825565426,69.0,1590.0,1590000.0
20489,Sugarcane,150,350,60,100,60,120,26.180416666666662,963.28,16530.61224489796,3017.771418489796,0.1825565426,98.0,1620.0,1620000.0
20490,Sugarcane,150,350,60,100,60,120,25.885000000000005,733.0399999999998,16612.90322580645,3032.794175451613,0.1825565426,124.0,2060.0,2060000.0
20491,Sugarcane,150,350,60,100,60,120,25.6975,1125.96,22500.0,4107.5222085000005,0.1825565426,108.0,2430.0,2430000.0
20492,Sugarcane,150,350,60,100,60,120,26.585833333333333,826.46,21587.301587301587,3940.90314184127,0.1825565426,126.0,2720.0,2720000.0
20493,Sugarcane,150,350,60,100,60,120,26.69375,579.3800000000001,21489.36170212766,3923.023575021277,0.1825565426,188.0,4040.0,4040000.0
20494,Sugarcane,150,350,60,100,60,120,25.60666666666667,1313.88,15895.953757225434,2901.910359248556,0.1825565426,346.0,5500.0,5500000.0
20495,Sugarcane,150,350,60,100,60,120,25.73333333333333,1167.29,24509.803921568626,4474.42506372549,0.1825565426,153.0,3750.0,3750000.0
20496,Sugarcane,150,350,60,100,60,120,25.295,1614.95,31457.286432160803,5742.733450633166,0.1825565426,199.0,6260.0,6260000.0
20497,Sugarcane,150,350,60,100,60,120,26.08333333333333,1068.08,18378.37837837838,3355.093215351352,0.1825565426,74.0,1360.0,1360000.0
20498,Sugarcane,150,350,60,100,60,120,26.070416666666667,1194.68,35490.19607843137,6478.96749227451,0.1825565426,51.0,1810.0,1810000.0
20499,Sugarcane,150,350,60,100,60,120,26.07541666666667,963.01,19864.864864864863,3626.461048945946,0.1825565426,74.0,1470.0,1470000.0
20500,Sugarcane,150,350,60,100,60,120,25.96416666666667,833.1600000000001,30256.410256410258,5523.505647897437,0.1825565426,39.0,1180.0,1180000.0
20501,Sugarcane,150,350,60,100,60,120,26.620416666666664,721.78,30285.714285714286,5528.855290171429,0.1825565426,35.0,1060.0,1060000.0
20502,Sugarcane,150,350,60,100,60,120,26.2925,803.9399999999998,30465.116279069767,5561.6062978139535,0.1825565426,43.0,1310.0,1310000.0
20503,Sugarcane,150,350,60,100,60,120,26.31833333333333,790.8,30256.410256410258,5523.505647897437,0.1825565426,39.0,1180.0,1180000.0
